CTA_CONT_CENT;CTA_CONT_CENT_PADR;CLAS_PRES_INGR;CLAS_PRES_EGRE;COD_INS_CAR_TRA;NOMB_CTA_CONT_CENT;TIPO_CUEN_CONT;NATURA_SALDO;TIENE_SUBCTA;NIVEL;TIPO_EJEC_PTO_INGR;TIPO_EJEC_PTO_EGRE;TIP_FLU_FDO_DEB;TIP_FLU_FDO_HAB
41356323;41356;;;9305;Delicia de Concepción;P;A;N;5;0;0;4;0
41356324;41356;;;9306;El Divisadero;P;A;N;5;0;0;4;0
41356325;41356;;;9307;El Rosario;P;A;N;5;0;0;4;0
41356326;41356;;;9308;Gualococti;P;A;N;5;0;0;4;0
41356327;41356;;;9309;Guatajiagua;P;A;N;5;0;0;4;0
41356328;41356;;;9310;Joateca;P;A;N;5;0;0;4;0
41356329;41356;;;9311;Jocoaitique;P;A;N;5;0;0;4;0
41356330;41356;;;9312;Jocoro;P;A;N;5;0;0;4;0
41356331;41356;;;9313;Lolotiquillo;P;A;N;5;0;0;4;0
41356332;41356;;;9314;Meanguera;P;A;N;5;0;0;4;0
41356333;41356;;;9315;Osicala;P;A;N;5;0;0;4;0
41356334;41356;;;9316;Perquín;P;A;N;5;0;0;4;0
41356335;41356;;;9317;San Carlos;P;A;N;5;0;0;4;0
41356336;41356;;;9318;San Fernando;P;A;N;5;0;0;4;0
41356337;41356;;;9319;San Francisco Gotera;P;A;N;5;0;0;4;0
41356338;41356;;;9320;San Isidro;P;A;N;5;0;0;4;0
41356339;41356;;;9321;San Simón;P;A;N;5;0;0;4;0
41356340;41356;;;9322;Sensembra;P;A;N;5;0;0;4;0
41356341;41356;;;9323;Sociedad;P;A;N;5;0;0;4;0
41356342;41356;;;9324;Torola;P;A;N;5;0;0;4;0
41356343;41356;;;9325;Yamabal;P;A;N;5;0;0;4;0
41356344;41356;;;9326;Yoloayquín;P;A;N;5;0;0;4;0
41356345;41356;;;9401;Anamorós;P;A;N;5;0;0;4;0
41356346;41356;;;9402;Bolívar;P;A;N;5;0;0;4;0
41356347;41356;;;9403;Concepción de Oriente;P;A;N;5;0;0;4;0
41356348;41356;;;9404;Conchagua;P;A;N;5;0;0;4;0
41356349;41356;;;9405;El Carmen;P;A;N;5;0;0;4;0
41356350;41356;;;9406;El Sauce;P;A;N;5;0;0;4;0
41356351;41356;;;9407;Intipucá;P;A;N;5;0;0;4;0
41356352;41356;;;9408;La Unión;P;A;N;5;0;0;4;0
41356353;41356;;;9409;Lislique;P;A;N;5;0;0;4;0
41356354;41356;;;9410;Meanguera del Golfo;P;A;N;5;0;0;4;0
41356355;41356;;;9411;Nueva Esparta;P;A;N;5;0;0;4;0
41356356;41356;;;9412;Pasaquina;P;A;N;5;0;0;4;0
41356357;41356;;;9413;Polorós;P;A;N;5;0;0;4;0
41356358;41356;;;9414;San Alejo;P;A;N;5;0;0;4;0
41356359;41356;;;9415;San José La Fuente;P;A;N;5;0;0;4;0
41356360;41356;;;9416;Santa Rosa de Lima;P;A;N;5;0;0;4;0
41356361;41356;;;9417;Yayantique;P;A;N;5;0;0;4;0
41356362;41356;;;9418;Yucuaiquín;P;A;N;5;0;0;4;0
41356363;41356;;;;Municipio de Ahuachapán Norte;P;A;N;5;0;0;4;0
41356364;41356;;;;Municipio de Ahuachapán Centro ;P;A;N;5;0;0;4;0
41356365;41356;;;;Municipio de Ahuachapán Sur;P;A;N;5;0;0;4;0
41356366;41356;;;;Municipio de Santa AnaNorte;P;A;N;5;0;0;4;0
41356367;41356;;;;Municipio de Santa Ana Centro;P;A;N;5;0;0;4;0
41356368;41356;;;;Municipio de Santa Ana Este;P;A;N;5;0;0;4;0
41356369;41356;;;;Municipio de Santa Ana Oeste;P;A;N;5;0;0;4;0
41356370;41356;;;;Municipio de Sonsonate Norte;P;A;N;5;0;0;4;0
41356371;41356;;;;Municipio de Sonsonate Centro;P;A;N;5;0;0;4;0
41356372;41356;;;;Municipio de Sonsonate Este;P;A;N;5;0;0;4;0
41356373;41356;;;;Municipio de Sonsonate Oeste;P;A;N;5;0;0;4;0
41356374;41356;;;;Municipio de Chalatenango Norte;P;A;N;5;0;0;4;0
41356375;41356;;;;Municipio de Chalatenango Centro;P;A;N;5;0;0;4;0
41356376;41356;;;;Municipio de Chalatenango Sur;P;A;N;5;0;0;4;0
41356377;41356;;;;Municipio de La Libertad Norte;P;A;N;5;0;0;4;0
41356378;41356;;;;Municipio de La Libertad Centro;P;A;N;5;0;0;4;0
41356379;41356;;;;Municipio de La Libertad Sur;P;A;N;5;0;0;4;0
41356380;41356;;;;Municipio de La Libertad Este;P;A;N;5;0;0;4;0
41356381;41356;;;;Municipio de La Libertad Oeste;P;A;N;5;0;0;4;0
41356382;41356;;;;Municipio de La Libertad Costa;P;A;N;5;0;0;4;0
41356383;41356;;;;Municipio de San Salvador Norte;P;A;N;5;0;0;4;0
41356384;41356;;;;Municipio de San Salvador Centro;P;A;N;5;0;0;4;0
41356385;41356;;;;Municipio de San Salvador Sur;P;A;N;5;0;0;4;0
41356386;41356;;;;Municipio de San Salvador Este;P;A;N;5;0;0;4;0
41356387;41356;;;;Municipio de San Salvador Oeste;P;A;N;5;0;0;4;0
41356388;41356;;;;Municipio de Cuscatlán Norte;P;A;N;5;0;0;4;0
41356389;41356;;;;Municipio de Cuscatlán Sur;P;A;N;5;0;0;4;0
41356390;41356;;;;Municipio de La Paz Centro;P;A;N;5;0;0;4;0
41356391;41356;;;;Municipio de La Paz Este;P;A;N;5;0;0;4;0
41356392;41356;;;;Municipio de La Paz Oeste;P;A;N;5;0;0;4;0
41356393;41356;;;;Municipio de Cabañas Este;P;A;N;5;0;0;4;0
41356394;41356;;;;Municipio de Cabañas Oeste;P;A;N;5;0;0;4;0
41356395;41356;;;;Municipio de San Vicente Norte;P;A;N;5;0;0;4;0
41356396;41356;;;;Municipio de San Vicente Sur;P;A;N;5;0;0;4;0
41356397;41356;;;;Municipio de Usulután Norte;P;A;N;5;0;0;4;0
41356398;41356;;;;Municipio de Usulután Este;P;A;N;5;0;0;4;0
41356399;41356;;;;Municipio de Usulután Oeste;P;A;N;5;0;0;4;0
41356400;41356;;;;Municipio de San Miguel Norte;P;A;N;5;0;0;4;0
41356401;41356;;;;Municipio de San Miguel Centro;P;A;N;5;0;0;4;0
41356402;41356;;;;Municipio de San Miguel Oeste;P;A;N;5;0;0;4;0
41356403;41356;;;;Municipio de Morazán Norte;P;A;N;5;0;0;4;0
41356404;41356;;;;Municipio de Morazán Sur;P;A;N;5;0;0;4;0
41356405;41356;;;;Municipio de La Unión Norte;P;A;N;5;0;0;4;0
41356406;41356;;;;Municipio de La Unión Sur;P;A;N;5;0;0;4;0
41356544;41356;;;4126;Comisión Nacional de Activos Digitales (CNAD);P;A;N;5;0;0;4;0
41356557;41356;;;4210;Instituto Salvadoreño del Café (ISC);P;A;N;5;0;0;4;0
41356559;41356;;;4127;Instituto Nacional de Capacitación y Formación (INCAF);P;A;N;5;0;0;4;0
41356571;41356;;;2307;Dirección de Integración (DI);P;A;N;5;0;0;4;0
41356583;41356;;;558;Agencia de Promoción de Inversiones y Exportacions de El Salvador (INVEST);P;A;N;5;0;0;4;0
41356593;41356;;;4211;Centro de Desarrollo de Comercio Agropecuario (CDCA);P;A;N;5;0;0;4;0
41356614;41356;;;2405;Agencia de Ciberseguridad del Estado (ACE);P;A;N;5;0;0;4;0
41356800;41356;;;100;Asamblea Legislativa;P;A;N;5;0;0;4;0
41356802;41356;;;1600;Corte Suprema de Justicia;P;A;N;5;0;0;4;0
41356803;41356;;;1601;Caja Mutual del Abogado de El Salvador (CAMUDASAL);P;A;N;5;0;0;4;0
41356804;41356;;;1602;Consejo Nacional de la Judicatura;P;A;N;5;0;0;4;0
41356805;41356;;;200;Corte de Cuentas de la República;P;A;N;5;0;0;4;0
41356807;41356;;;300;Tribunal Supremo Electoral;P;A;N;5;0;0;4;0
41356808;41356;;;301;Registro Nacional de las Personas Naturales;P;A;N;5;0;0;4;0
41356810;41356;;;400;Tribunal de Servicio Civil;P;A;N;5;0;0;4;0
41356812;41356;;;1700;Fiscalía General de la República;P;A;N;5;0;0;4;0
41356814;41356;;;1800;Procuraduría General de la República;P;A;N;5;0;0;4;0
41356816;41356;;;1900;Procuraduría para la Defensa de los Derechos Humanos;P;A;N;5;0;0;4;0
41356818;41356;;;500;Presidencia de la República;P;A;N;5;0;0;4;0
41356819;41356;;;501;Instituto Nacional de los Deportes de El Salvador (INDES);P;A;N;5;0;0;4;0
41356820;41356;;;502;Instituto Salvadoreño para el Desarrollo Integral de la Niñez y la Adolescencia;P;A;N;5;0;0;4;0
41356821;41356;;;503;Administración Nacional de Telecomunicaciones (ANTEL);P;A;N;5;0;0;4;0
41356822;41356;;;504;Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU);P;A;N;5;0;0;4;0
41356823;41356;;;505;Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL);P;A;N;5;0;0;4;0
41356824;41356;;;537;Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA);P;A;N;5;0;0;4;0
41356825;41356;;;700;Ministerio de Hacienda - GOES;P;A;N;5;0;0;4;0
41356826;41356;;;701;Lotería Nacional de Beneficencia (LNB);P;A;N;5;0;0;4;0
41356827;41356;;;702;Instituto Nacional de Pensiones de los Empleados Públicos (INPEP);P;A;N;5;0;0;4;0
41356828;41356;;;704;Fondo Salvadoreño para Estudios de Preinversión (FOSEP);P;A;N;5;0;0;4;0
41356830;41356;;;800;Ministerio de Relaciones Exteriores;P;A;N;5;0;0;4;0
41356831;41356;;;;Secretaría Externa de Financiamiento Externo (SETEFE);P;A;N;5;0;0;4;0
41356833;41356;;;2000;Ministerio del Interior;P;A;N;5;0;0;4;0
41356834;41356;;;2002;Instituto Salvadoreño de Desarrollo Municipal (ISDEM);P;A;N;5;0;0;4;0
41356836;41356;;;900;Ministerio de la Defensa Nacional;P;A;N;5;0;0;4;0
41356837;41356;;;901;Instituto de Previsión Social de la Fuerza Armada (IPSFA);P;A;N;5;0;0;4;0
41356838;41356;;;902;Centro Farmacéutico de la Fuerza Armada (CEFAFA);P;A;N;5;0;0;4;0
41356839;41356;;;2300;Ministerio de Gobernación;P;A;N;5;0;0;4;0
41356840;41356;;;2100;Ministerio de Seguridad Pública y Justicia;P;A;N;5;0;0;4;0
41356841;41356;;;2101;Academia Nacional de Seguridad Pública (ANSP);P;A;N;5;0;0;4;0
41356842;41356;;;2202;Unidad Técnica Ejecutiva (UTE);P;A;N;5;0;0;4;0
41356843;41356;;;2200;Ministerio de Justicia;P;A;N;5;0;0;4;0
41356847;41356;;;3100;Ministerio de Educación;P;A;N;5;0;0;4;0
41356848;41356;;;3101;Universidad de El Salvador (UES);P;A;N;5;0;0;4;0
41356849;41356;;;3102;Federación Salvadoreña de Fútbol (FEDEFUTBOL);P;A;N;5;0;0;4;0
41356850;41356;;;3104;Fondo de Garantía para el Crédito Educativo (EDUCREDITO);P;A;N;5;0;0;4;0
41356851;41356;;;3105;Caja Mutual de los Empleados del Ministerio de Educación;P;A;N;5;0;0;4;0
41356853;41356;;;3200;Ministerio de Salud Pública ;P;A;N;5;0;0;4;0
41356854;41356;;;3201;Hospital Nacional Rosales;P;A;N;5;0;0;4;0
41356855;41356;;;3202;"Hospital Nacional ""Benjamín Bloom""";P;A;N;5;0;0;4;0
41356856;41356;;;;"Hospital Nacional de Maternidad ""Dr. Raúl Arguello Escolán""";P;A;N;5;0;0;4;0
41356857;41356;;;3204;"Hospital Nacional Psiquiátrico ""Dr. José Molina Martínez""";P;A;N;5;0;0;4;0
41356858;41356;;;3205;"Hospital Nacional Neumológico ""Dr. José Antonio Zaldaña""";P;A;N;5;0;0;4;0
41356859;41356;;;3206;"Hospital Nacional ""San Juan de Dios"", Santa Ana";P;A;N;5;0;0;4;0
41356860;41356;;;3207;"Hospital Nacional ""Francisco Menéndez"", Ahuachapán";P;A;N;5;0;0;4;0
41356861;41356;;;3208;"Hospital Nacional ""Dr.Jorge Mazzini Villacorta"", Sonsonate";P;A;N;5;0;0;4;0
41356862;41356;;;3209;"Hospital Nacional ""Dr. Luis Edmundo Vásquez"", Chalatenango";P;A;N;5;0;0;4;0
41356863;41356;;;3210;"Hospital Nacional ""San Rafael"", Nueva San Salvador";P;A;N;5;0;0;4;0
41356864;41356;;;3211;"Hospital Nacional ""Santa Gertrudis"", San Vicente";P;A;N;5;0;0;4;0
41356865;41356;;;3212;"Hospital Nacional ""Santa Teresa"", Zacatecoluca";P;A;N;5;0;0;4;0
41356866;41356;;;3213;"Hospital Nacional ""San Juan de Dios"", San Miguel";P;A;N;5;0;0;4;0
41356867;41356;;;3214;"Hospital Nacional ""San Pedro"" Usulután";P;A;N;5;0;0;4;0
41356868;41356;;;3215;"Hospital Nacional ""Dr. Juan José Fernández"", Zacamil";P;A;N;5;0;0;4;0
41356869;41356;;;3216;Hospital Nacional San Bartolo;P;A;N;5;0;0;4;0
41356870;41356;;;3217;Hospital Nacional de Cojutepeque;P;A;N;5;0;0;4;0
41356871;41356;;;3218;Hospital Nacional de La Unión;P;A;N;5;0;0;4;0
41356872;41356;;;3219;Hospital Nacional de Ilobasco;P;A;N;5;0;0;4;0
41356873;41356;;;3220;Hospital Nacional de Nueva Guadalupe;P;A;N;5;0;0;4;0
41356874;41356;;;3221;Hospital Nacional de Ciudad Barrios;P;A;N;5;0;0;4;0
41356875;41356;;;3222;Hospital Nacional de Sensuntepeque;P;A;N;5;0;0;4;0
41356876;41356;;;3223;Hospital Nacional de Chalchuapa;P;A;N;5;0;0;4;0
41356877;41356;;;3224;Hospital Nacional de Metapán;P;A;N;5;0;0;4;0
41356878;41356;;;3225;Hospital Nacional de San Francisco Gotera;P;A;N;5;0;0;4;0
41356879;41356;;;3226;Hospital Nacional de Santa Rosa de Lima;P;A;N;5;0;0;4;0
41356880;41356;;;3227;Hospital Nacional de Nueva Concepción;P;A;N;5;0;0;4;0
41356881;41356;;;3228;Hospital Nacional de Santiago de María;P;A;N;5;0;0;4;0
41356882;41356;;;3229;Hospital Nacional de Jiquilisco;P;A;N;5;0;0;4;0
41356883;41356;;;3230;Hospital Nacional de Suchitoto;P;A;N;5;0;0;4;0
41356884;41356;;;3231;Consejo Superior de Salud Pública;P;A;N;5;0;0;4;0
41356885;41356;;;3232;Instituto Salvadoreño de Rehabilitación de Integral (ISRI);P;A;N;5;0;0;4;0
41356886;41356;;;3233;"Hogar de Ancianos ""Narcisa Castillo"", Santa Ana";P;A;N;5;0;0;4;0
41356887;41356;;;3234;Cruz Roja Salvadoreña (CR);P;A;N;5;0;0;4;0
41356888;41356;;;3235;Fondo Solidario para la Salud (FOSALUD);P;A;N;5;0;0;4;0
41356890;41356;;;3300;Ministerio de Trabajo y Previsión Social;P;A;N;5;0;0;4;0
41356891;41356;;;3300;Instituto Salvadoreño de Fomento Cooperativo (INSAFOCOOP);P;A;N;5;0;0;4;0
41356892;41356;;;3302;Instituto Salvadoreño de Formación Profesional (INSAFORP);P;A;N;5;0;0;4;0
41356893;41356;;;3303;Instituto Salvadoreño del Seguro Social (ISSS);P;A;N;5;0;0;4;0
41356894;41356;;;3304;Fondo de Protección de Lisiados y Discapacitados a Consecuencia del Conflicto A.;P;A;N;5;0;0;4;0
41356896;41356;;;4100;Ministerio de Economía;P;A;N;5;0;0;4;0
41356897;41356;;;4101;Comité Ejecutivo de la Feria Internacional de El Salvador (FIES);P;A;N;5;0;0;4;0
41356898;41356;;;4102;Consejo Nacional de Ciencia y Tecnología (CONACYT);P;A;N;5;0;0;4;0
41356899;41356;;;4103;Consejo de Vigilancia de la Contaduría Pública y Auditoría;P;A;N;5;0;0;4;0
41356900;41356;;;4104;Instituto Salvadoreño de Turismo (ISTU);P;A;N;5;0;0;4;0
41356901;41356;;;;Consejo Salvadoreño del Café (CSC);P;A;N;5;0;0;4;0
41356902;41356;;;4106;Comisión Ejecutiva Hidroeléctrica del Río Lempa (CEL);P;A;N;5;0;0;4;0
41356903;41356;;;4107;Fondo de Financiamiento y Garantía para la Pequeña Empresa (FIGAPE);P;A;N;5;0;0;4;0
41356904;41356;;;4108;Corporación Salvadoreña de Turismo (CORSATUR);P;A;N;5;0;0;4;0
41356905;41356;;;4109;Superintendencia General de Electricidad y Telecomunicaciones (SIGET);P;A;N;5;0;0;4;0
41356906;41356;;;4110;Superintendencia de Valores (S.V.);P;A;N;5;0;0;4;0
41356907;41356;;;4111;Superintendencia de Pensiones (S.P.);P;A;N;5;0;0;4;0
41356908;41356;;;4112;Corporación  Salvadoreña de Inversiones (CORSAIN);P;A;N;5;0;0;4;0
41356909;41356;;;4113;Instituto Nacional del Azúcar (INAZUCAR);P;A;N;5;0;0;4;0
41356910;41356;;;4115;Fondo de Inversión Nacional de Electricidad y Telefonía (FINET);P;A;N;5;0;0;4;0
41356911;41356;;;4114;Centro Nacional de Registros (CNR);P;A;N;5;0;0;4;0
41356913;41356;;;4154;Comisión Nacional de la Micro y Pequeña Empresa;P;A;N;5;0;0;4;0
41356914;41356;;;4200;Ministerio de Agricultura y Ganadería;P;A;N;5;0;0;4;0
41356915;41356;;;4201;Instituto Salvadoreño de Transformación Agraria (ISTA);P;A;N;5;0;0;4;0
41356916;41356;;;4202;Centro Nacional de Tecnología Agropecuaria y Forestal (CENTA);P;A;N;5;0;0;4;0
41356917;41356;;;4203;Escuela Nacional de Agricultura (ENA);P;A;N;5;0;0;4;0
41356919;41356;;;4300;Ministerio de Obras Públicas;P;A;N;5;0;0;4;0
41356920;41356;;;4301;Administración Nacional de Acueductos y Alcantarillados (ANDA);P;A;N;5;0;0;4;0
41356921;41356;;;4302;Fondo Social para la Vivienda (FSV);P;A;N;5;0;0;4;0
41356922;41356;;;4303;Comisión Ejecutiva Portuaria Autónoma (CEPA);P;A;N;5;0;0;4;0
41356924;41356;;;4307;Autoridad Marítima Portuaria;P;A;N;5;0;0;4;0
41356925;41356;;;3400;Ministerio de Vivienda y Desarrollo Urbano;P;A;N;5;0;0;4;0
41356926;41356;;;3401;Fondo Nacional de Vivienda Popular (FONAVIPO);P;A;N;5;0;0;4;0
41356927;41356;;;4306;Fondo de Conservación Vial (FOVIAL);P;A;N;5;0;0;4;0
41356928;41356;;;4400;Ministerio de Medio Ambiente y Recursos Naturales;P;A;N;5;0;0;4;0
41356929;41356;;;4401;Fondo Ambiental de El Salvador (FONAES);P;A;N;5;0;0;4;0
41356930;41356;;;;Servicio Nacional de Estudios Territoriales;P;A;N;5;0;0;4;0
41356931;41356;;;4500;Ministerio de Transporte;P;A;N;5;0;0;4;0
41356932;41356;;56;;Autoridad de Aviación Civil;P;A;N;5;0;2;4;0
41356933;41356;;;;Obligaciones y Transferencias Generales del Estado;P;A;N;5;0;0;4;0
41356934;41356;;;;Deuda Pública;P;A;N;5;0;0;4;0
41356935;41356;;;703;Tesoro Público (DGT);P;A;N;5;0;0;4;0
41356937;41356;;;;Corporación de Municipalidades de la República de El Salvador (COMURES);P;A;N;5;0;0;4;0
41356938;41356;;;;Oficina de Planificación del Area Metropolitana de San Salvador (OPAMSS);P;A;N;5;0;0;4;0
41356939;41356;;;4120;Consejo Nacional de Calidad;P;A;N;5;0;0;4;0
41356940;41356;;;4600;Ministerio de Turismo;P;A;N;5;0;0;4;0
41356941;41356;;;;Agencia de Promoción de Exportaciones e Inversiones de El Salvador (PROESA);P;A;N;5;0;0;4;0
41356942;41356;;;;Defensoria del Consumidor;P;A;N;5;0;0;4;0
41356943;41356;;;;Superintendencia de Competencia;P;A;N;5;0;0;4;0
41356945;41356;;;2300;Ministerio de Justicia y Seguridad Pública;P;A;N;5;0;0;4;0
41356947;41356;;;4119;Consejo Nacional de Energía;P;A;N;5;0;0;4;0
41356948;41356;;;3107;Instituto Salvadoreño de Bienestar Magisterial (ISBM);P;A;N;5;0;0;4;0
41356949;41356;;;3108;Consejo Nacional de la Niñez y de la Adolescencia;P;A;N;5;0;0;4;0
41356950;41356;;;;Municipios del Departamento de San Salvador;P;A;N;5;0;0;4;0
41356951;41356;;;;Municipios del Departamento de Santa Ana;P;A;N;5;0;0;4;0
41356952;41356;;;;Municipios del Departamento de Ahuachapán;P;A;N;5;0;0;4;0
41356953;41356;;;;Municipios del Departamento de Sonsonate;P;A;N;5;0;0;4;0
41356954;41356;;;;Municipios del Departamento de Chalatenango;P;A;N;5;0;0;4;0
41356955;41356;;;;Municipios del Departamento de La Libertad;P;A;N;5;0;0;4;0
41356956;41356;;;;Municipios del Departamento de Cuscatlán;P;A;N;5;0;0;4;0
41356957;41356;;;;Municipios del Departamento de La Paz;P;A;N;5;0;0;4;0
41356958;41356;;;;Municipios del Departamento de San Vicente;P;A;N;5;0;0;4;0
41356959;41356;;;;Municipios del Departamento de Cabañas;P;A;N;5;0;0;4;0
41356960;41356;;;;Municipios del Departamento de Usulután;P;A;N;5;0;0;4;0
41356961;41356;;;;Municipios del Departamento de San Miguel;P;A;N;5;0;0;4;0
41356962;41356;;;;Municipios del Departamento de Morazán;P;A;N;5;0;0;4;0
41356963;41356;;;;Municipios del Departamento de La Unión;P;A;N;5;0;0;4;0
41356964;41356;;;;Corporación de Municipalidades de la República de El Salvador (COMURES);P;A;N;5;0;0;4;0
41356965;41356;;;;Oficina de Planificación del Area Metropolitana de San Salvador (OPAMSS);P;A;N;5;0;0;4;0
41356966;41356;;;;Asociación Intermunicipal Energía para El Salvador (ENEPASA);P;A;N;5;0;0;4;0
41356968;41356;;;4308;Fondo para la Atención a Víctimas de Accidentes de Tránsito (FONAT) ;P;A;N;5;0;0;4;0
41356970;41356;;;2403;Consejo Nacional de Administración de Bienes (CONAB);P;A;N;5;0;0;4;0
41356971;41356;;;3203;Hospital Nacional de la Mujer;P;A;N;5;0;0;4;0
41356972;41356;;;4206;Consejo Salvadoreño del Café (CSC);P;A;N;5;0;0;4;0
41356974;41356;;;4121;Instituto Salvadoreño de Fomento Cooperativo (INSAFOCOOP);P;A;N;5;0;0;4;0
41356975;41356;;;3106;Instituto Salvadoreño para el Desarrollo Integral de la Niñez y Adolescencia ;P;A;N;5;0;0;4;0
41356976;41356;;;4122;Comisión Nacional de la Micro y Pequeña Empresa (CONAMYPE);P;A;N;5;0;0;4;0
41356977;41356;;;3500;Ministerio de Cultura (MICULTURA);P;A;N;5;0;0;4;0
41356979;41356;;;2304;Instituto Administrador de Beneficios de los Veteranos y Excombatientes (INABVE);P;A;N;5;0;0;4;0
41356981;41356;;;3237;Hospital Nacional El Salvador;P;A;N;5;0;0;4;0
41356982;41356;;;2305;Consejo Nacional para la Inclusión de las Personas con Discapacidad (CONAIPD);P;A;N;5;0;0;4;0
41356983;41356;;;556;Dirección Nacional de Obras Municipales;P;A;N;5;0;0;4;0
41356984;41356;;;4208;Instituto de Bienestar Animal;P;A;N;5;0;0;4;0
41356985;41356;;5624404;4404;Autoridad Salvadoreña del Agua (ASA);P;A;N;5;0;1;4;0
41356986;41356;;;3109;Consejo Nacional de la Primera Infancia, Ninez y Adolescencia;P;A;N;5;0;0;4;0
41356987;41356;;;4123;Dirección General de Energía, Hidrocarburos y Minas;P;A;N;5;0;0;4;0
41356988;41356;;;3238;"Centro de Maternidad Nacercon Cariño ""El Nido""";P;A;N;5;0;0;4;0
41356989;41356;;;3239;"Instituto Especializado ""Hospital El Salvador""";P;A;N;5;0;0;4;0
41356990;41356;;;3240;Sistema de Emergencias Médicas (SEM);P;A;N;5;0;0;4;0
41356991;41356;;;2404;Registro Nacional de las Personas Naturales )RNPN);P;A;N;5;0;0;4;0
41356992;41356;;;2306;Cuerpo de Bomberos de El Salvador;P;A;N;5;0;0;4;0
41356993;41356;;;3110;Instituto Crecer Juntos;P;A;N;5;0;0;4;0
41356995;41356;;;4209;Instituto Salvadoreño del Café (ISC);P;A;N;5;0;0;4;0
41356996;41356;;;557;Dirección Nacional de Compras Públicas (DINAC);P;A;N;5;0;0;4;0
41356997;41356;;;4603;Autoridad de Planificación del Centro Histórico de SS (APLAN);P;A;N;5;0;0;4;0
41356999;41356;;;4125;Agencia Administradora de Fondos Bitcoin (AAB);P;A;N;5;0;0;4;0
41357;413;;56;;A.M. x Transferencias Corrientes por Aporte Fiscal;P;A;S;4;0;2;4;0
41357800;41357;;;100;Asamblea Legislativa;P;A;N;5;0;0;4;0
41357802;41357;;;1600;Corte Suprema de Justicia;P;A;N;5;0;0;4;0
41357803;41357;;;1601;Caja Mutual del Abogado de El Salvador (CAMUDASAL);P;A;N;5;0;0;4;0
41357804;41357;;;1602;Consejo Nacional de la Judicatura;P;A;N;5;0;0;4;0
41357805;41357;;;200;Corte de Cuentas de la República;P;A;N;5;0;0;4;0
41357807;41357;;;300;Tribunal Supremo Electoral;P;A;N;5;0;0;4;0
41357808;41357;;;301;Registro Nacional de las Personas Naturales;P;A;N;5;0;0;4;0
41357810;41357;;;400;Tribunal de Servicio Civil;P;A;N;5;0;0;4;0
41357812;41357;;;1700;Fiscalía General de la República;P;A;N;5;0;0;4;0
41357814;41357;;;1800;Procuraduría General de la República;P;A;N;5;0;0;4;0
41357816;41357;;;1900;Procuraduría para la Defensa de los Derechos Humanos;P;A;N;5;0;0;4;0
41357818;41357;;;500;Presidencia de la República;P;A;N;5;0;0;4;0
41357819;41357;;;501;Instituto Nacional de los Deportes de El Salvador (INDES);P;A;N;5;0;0;4;0
41357820;41357;;;502;Instituto Salvadoreño de Protección al Menor;P;A;N;5;0;0;4;0
41357821;41357;;;503;Administración Nacional de Telecomunicaciones (ANTEL);P;A;N;5;0;0;4;0
41357822;41357;;;504;Instituto Salvadoreño para el Desarrollo de la Mujer (ISDEMU);P;A;N;5;0;0;4;0
41357823;41357;;;505;Fondo de Inversión Social para el Desarrollo Local de El Salvador (FISDL);P;A;N;5;0;0;4;0
41357824;41357;;;537;Fondo Solidario para la Familia Microempresaria (FOSOFAMILIA);P;A;N;5;0;0;4;0
41357825;41357;;;700;Ministerio de Hacienda - GOES;P;A;N;5;0;0;4;0
41357826;41357;;;701;Lotería Nacional de Beneficencia (LNB);P;A;N;5;0;0;4;0
41357827;41357;;;702;Instituto Nacional de Pensiones de los Empleados Públicos (INPEP);P;A;N;5;0;0;4;0
41357828;41357;;;704;Fondo Salvadoreño para Estudios de Preinversión (FOSEP);P;A;N;5;0;0;4;0
41357830;41357;;;800;Ministerio de Relaciones Exteriores;P;A;N;5;0;0;4;0
41357831;41357;;;;Secretaría Externa de Financiamiento Externo (SETEFE);P;A;N;5;0;0;4;0
41357833;41357;;;2000;Ministerio del Interior;P;A;N;5;0;0;4;0
41357834;41357;;;2002;Instituto Salvadoreño de Desarrollo Municipal (ISDEM);P;A;N;5;0;0;4;0
41357836;41357;;;900;Ministerio de la Defensa Nacional;P;A;N;5;0;0;4;0
41357837;41357;;;901;Instituto de Previsión Social de la Fuerza Armada (IPSFA);P;A;N;5;0;0;4;0
41357838;41357;;;902;Centro Farmacéutico de la Fuerza Armada (CEFAFA);P;A;N;5;0;0;4;0
41357839;41357;;;2300;Ministerio de Gobernación;P;A;N;5;0;0;4;0
41357840;41357;;;2100;Ministerio de Seguridad Pública y Justicia;P;A;N;5;0;0;4;0
41357841;41357;;;2101;Academia Nacional de Seguridad Pública (ANSP);P;A;N;5;0;0;4;0
41357842;41357;;;2202;Unidad Técnica Ejecutiva (UTE);P;A;N;5;0;0;4;0
41357843;41357;;;2200;Ministerio de Justicia;P;A;N;5;0;0;4;0
41357847;41357;;;3100;Ministerio de Educación;P;A;N;5;0;0;4;0
41357848;41357;;;3101;Universidad de El Salvador (UES);P;A;N;5;0;0;4;0
41357849;41357;;;3102;Federación Salvadoreña de Fútbol (FEDEFUTBOL);P;A;N;5;0;0;4;0
41357850;41357;;;3104;Fondo de Garantía para el Crédito Educativo (EDUCREDITO);P;A;N;5;0;0;4;0
